Wed Jul  3 15:53:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:14:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:14:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:15:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:15:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:16:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:16:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:16:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:16:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:35 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:35 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:35 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:39 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:39 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:40 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:40 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:41 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:42 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:42 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:44 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:44 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:45 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:45 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:45 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:46 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:19:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:19:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:19:48 2019 | suddenStop | Collector was closed
Mon Sep  9 17:20:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:20:58 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:20:58 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:20:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:20:59 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:20:59 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:00 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:01 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:01 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:03 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:03 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:05 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:05 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:06 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:06 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:08 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:08 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:08 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:09 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:09 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:13 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:13 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:25 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:25 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:25 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:28 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:28 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:29 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:29 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:30 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:30 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:30 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:33 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:33 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:33 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:34 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:34 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:38 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:38 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:38 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:39 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:39 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:41 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:42 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:42 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:43 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:43 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:44 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:44 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:45 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:45 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:45 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:46 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:49 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:49 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:50 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:51 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:51 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:53 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:53 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:54 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:55 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:55 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:56 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:56 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:56 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:58 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:58 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:21:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:21:59 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:21:59 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:00 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:01 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:01 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:03 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:03 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:05 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:05 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:06 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:06 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:08 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:08 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:08 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:09 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:09 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:12 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:13 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:13 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:17 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:17 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:18 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:18 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:18 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:19 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:19 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:20 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:21 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:21 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:22 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:22 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:27 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:27 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:28 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:28 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:30 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:30 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:31 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:31 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:31 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:33 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:33 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:33 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:35 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:35 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:22:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:22:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:22:36 2019 | DB_readData | Data was read successfully
